10.6312622694 7.32780380618
4.95107171068 2.50676993202
0.584079419359 0.580607087936
6.73613194147 6.08617050806
9.64859575136 5.06205615019
10.8220690297 7.19423365187
5.39574325649 14.232727061
10.7622377581 10.0215302242
4.63487546648 9.34673472855
9.57943741792 7.38687139655
5.60063288472 0.437324683978
14.2346204935 3.2196066738
13.4855259389 7.32486882148
11.9956214557 12.9990289752
15.141855687 7.51462059724
8.73444101318 6.34188883757
6.27650718783 7.72323687923
10.7523586035 15.784455428
12.3979738848 11.2397138728
10.1267200109 15.0435918203
10.4845112051 12.4621004305
0.00908629284162 15.3869254787
8.21264110035 6.9352759197
10.092487357 12.4561347007
7.93507281086 12.5393852288
6.77335863146 3.11115002362
13.7818574399 14.5728412379
12.9647490891 9.35774575582
13.8866845839 14.4260001466
12.5434950141 3.64849871079
9.18832894635 13.9996196564
9.44249725537 1.84980296862
2.77499947598 6.2646292315
5.58262041585 9.37810919635
3.34922701007 14.6900232566
5.1664093286 12.821378245
14.9446539454 0.459496509191
3.43721991961 10.6113000608
1.62631994926 8.29484025617
15.881411323 8.43487430007
5.52481548509 9.48534724569
6.8407647194 15.6169013935
6.06002660607 5.21351048913
13.207021321 8.81025604647
5.80589274793 5.44346583513
1.38648355532 4.00716121694
4.33670174614 5.04959423735
5.85750034234 14.3429722305
5.85951047031 12.7143467747
